Error loading layout at './core/test-layouts': Path './core/test-layouts' either doesn't exist or is not a directory
Error loading layout from './layouts/test': Is a directory (os error 21)
Error loading layout from './layouts/goalseed-gen': Is a directory (os error 21)
Error loading layout from './layouts/goalseed-best': Is a directory (os error 21)
Error loading layout from './layouts/long-run': Is a directory (os error 21)
> MCTS: 30 positions, 2400s rollouts, exploration=1.41, tree depth=all 30, policy=[SA { initial_temp: 10.0, final_temp: 1e-5, iterations: 1000 }]

  12.3K rollouts | best: -2.41T | avg: -59.6T | 24 rollouts/s | 517.5s elapsed   
  12.3K rollouts | best: -2.41T | avg: -59.6T | 24 rollouts/s | 518.3s elapsed   
  12.3K rollouts | best: -2.41T | avg: -59.7T | 24 rollouts/s | 519.2s elapsed   
  12.3K rollouts | best: -2.41T | avg: -59.7T | 24 rollouts/s | 520.0s elapsed   
  12.3K rollouts | best: -2.41T | avg: -59.7T | 24 rollouts/s | 520.9s elapsed   
  12.4K rollouts | best: -2.41T | avg: -59.8T | 24 rollouts/s | 521.7s elapsed   
  12.4K rollouts | best: -2.41T | avg: -59.8T | 24 rollouts/s | 522.6s elapsed   
  12.4K rollouts | best: -2.41T | avg: -59.8T | 24 rollouts/s | 523.4s elapsed   
  12.4K rollouts | best: -2.41T | avg: -59.9T | 24 rollouts/s | 524.3s elapsed   
  12.4K rollouts | best: -2.41T | avg: -59.9T | 24 rollouts/s | 525.1s elapsed   
  12.5K rollouts | best: -2.41T | avg: -60.0T | 24 rollouts/s | 526.0s elapsed   
  12.5K rollouts | best: -2.41T | avg: -60.0T | 24 rollouts/s | 526.8s elapsed   
  12.5K rollouts | best: -2.41T | avg: -60.0T | 24 rollouts/s | 527.7s elapsed   
  12.5K rollouts | best: -2.41T | avg: -60.1T | 24 rollouts/s | 528.5s elapsed   
  12.6K rollouts | best: -2.41T | avg: -60.1T | 24 rollouts/s | 529.4s elapsed   
  12.6K rollouts | best: -2.41T | avg: -60.1T | 24 rollouts/s | 530.2s elapsed   
  12.6K rollouts | best: -2.41T | avg: -60.2T | 24 rollouts/s | 531.0s elapsed   
  12.6K rollouts | best: -2.41T | avg: -60.2T | 24 rollouts/s | 531.9s elapsed   
  12.6K rollouts | best: -2.41T | avg: -60.2T | 24 rollouts/s | 532.7s elapsed   
  12.7K rollouts | best: -2.41T | avg: -60.3T | 24 rollouts/s | 533.6s elapsed   
  12.7K rollouts | best: -2.41T | avg: -60.3T | 24 rollouts/s | 534.4s elapsed   
  12.7K rollouts | best: -2.41T | avg: -60.3T | 24 rollouts/s | 535.3s elapsed   
  12.7K rollouts | best: -2.41T | avg: -60.4T | 24 rollouts/s | 536.1s elapsed   
  12.7K rollouts | best: -2.41T | avg: -60.4T | 24 rollouts/s | 537.0s elapsed   
  12.8K rollouts | best: -2.41T | avg: -60.4T | 24 rollouts/s | 537.8s elapsed   
  12.8K rollouts | best: -2.41T | avg: -60.5T | 24 rollouts/s | 538.7s elapsed   
  12.8K rollouts | best: -2.41T | avg: -60.5T | 24 rollouts/s | 539.5s elapsed   
  12.8K rollouts | best: -2.41T | avg: -60.5T | 24 rollouts/s | 540.4s elapsed   
  12.8K rollouts | best: -2.41T | avg: -60.6T | 24 rollouts/s | 541.2s elapsed   
  12.8K rollouts | best: -2.41T | avg: -60.6T | 24 rollouts/s | 542.1s elapsed   
  12.9K rollouts | best: -2.41T | avg: -60.6T | 24 rollouts/s | 542.9s elapsed   
  12.9K rollouts | best: -2.41T | avg: -60.6T | 24 rollouts/s | 543.8s elapsed   
  12.9K rollouts | best: -2.41T | avg: -60.7T | 24 rollouts/s | 544.6s elapsed   
  12.9K rollouts | best: -2.41T | avg: -60.7T | 24 rollouts/s | 545.5s elapsed   
  12.9K rollouts | best: -2.41T | avg: -60.7T | 24 rollouts/s | 546.3s elapsed   
  13.0K rollouts | best: -2.41T | avg: -60.8T | 24 rollouts/s | 547.1s elapsed   
  13.0K rollouts | best: -2.41T | avg: -60.8T | 24 rollouts/s | 548.0s elapsed   
  13.0K rollouts | best: -2.41T | avg: -60.8T | 24 rollouts/s | 548.8s elapsed   
  13.0K rollouts | best: -2.41T | avg: -60.9T | 24 rollouts/s | 549.7s elapsed   
  13.1K rollouts | best: -2.41T | avg: -60.9T | 24 rollouts/s | 550.5s elapsed   
  13.1K rollouts | best: -2.41T | avg: -60.9T | 24 rollouts/s | 551.4s elapsed   
  13.1K rollouts | best: -2.41T | avg: -61.0T | 24 rollouts/s | 552.2s elapsed   
  13.1K rollouts | best: -2.41T | avg: -61.0T | 24 rollouts/s | 553.1s elapsed   
  13.1K rollouts | best: -2.41T | avg: -61.0T | 24 rollouts/s | 553.9s elapsed   
  13.2K rollouts | best: -2.41T | avg: -61.1T | 24 rollouts/s | 554.8s elapsed   
  13.2K rollouts | best: -2.41T | avg: -61.1T | 24 rollouts/s | 555.6s elapsed   
  13.2K rollouts | best: -2.41T | avg: -61.1T | 24 rollouts/s | 556.5s elapsed   
  13.2K rollouts | best: -2.41T | avg: -61.1T | 24 rollouts/s | 557.3s elapsed   
  13.2K rollouts | best: -2.41T | avg: -61.2T | 24 rollouts/s | 558.2s elapsed   
  13.2K rollouts | best: -2.41T | avg: -61.2T | 24 rollouts/s | 559.0s elapsed   
  13.3K rollouts | best: -2.41T | avg: -61.2T | 24 rollouts/s | 559.8s elapsed   
  13.3K rollouts | best: -2.41T | avg: -61.3T | 24 rollouts/s | 560.7s elapsed   
  13.3K rollouts | best: -2.41T | avg: -61.3T | 24 rollouts/s | 561.5s elapsed   
  13.3K rollouts | best: -2.41T | avg: -61.3T | 24 rollouts/s | 562.4s elapsed   
  13.3K rollouts | best: -2.41T | avg: -61.4T | 24 rollouts/s | 563.3s elapsed   
  13.4K rollouts | best: -2.41T | avg: -61.4T | 24 rollouts/s | 564.1s elapsed   
  13.4K rollouts | best: -2.41T | avg: -61.4T | 24 rollouts/s | 565.0s elapsed   
  13.4K rollouts | best: -2.41T | avg: -61.5T | 24 rollouts/s | 565.8s elapsed   
  13.4K rollouts | best: -2.41T | avg: -61.5T | 24 rollouts/s | 566.7s elapsed   
  13.4K rollouts | best: -2.41T | avg: -61.5T | 24 rollouts/s | 567.5s elapsed   
  13.5K rollouts | best: -2.41T | avg: -61.6T | 24 rollouts/s | 568.3s elapsed   
  13.5K rollouts | best: -2.41T | avg: -61.6T | 24 rollouts/s | 569.2s elapsed   
  13.5K rollouts | best: -2.41T | avg: -61.6T | 24 rollouts/s | 570.0s elapsed   
  13.5K rollouts | best: -2.41T | avg: -61.7T | 24 rollouts/s | 570.9s elapsed   
  13.6K rollouts | best: -2.41T | avg: -61.7T | 24 rollouts/s | 571.7s elapsed   
  13.6K rollouts | best: -2.41T | avg: -61.7T | 24 rollouts/s | 572.6s elapsed   
  13.6K rollouts | best: -2.41T | avg: -61.8T | 24 rollouts/s | 573.4s elapsed   
  13.6K rollouts | best: -2.41T | avg: -61.8T | 24 rollouts/s | 574.3s elapsed   
  13.6K rollouts | best: -2.41T | avg: -61.8T | 24 rollouts/s | 575.1s elapsed   
  13.7K rollouts | best: -2.41T | avg: -61.9T | 24 rollouts/s | 576.0s elapsed   
  13.7K rollouts | best: -2.41T | avg: -61.9T | 24 rollouts/s | 576.8s elapsed   
  13.7K rollouts | best: -2.41T | avg: -62.0T | 24 rollouts/s | 577.7s elapsed   
  13.7K rollouts | best: -2.41T | avg: -62.0T | 24 rollouts/s | 578.5s elapsed   
  13.7K rollouts | best: -2.41T | avg: -62.0T | 24 rollouts/s | 579.4s elapsed   
  13.8K rollouts | best: -2.41T | avg: -62.1T | 24 rollouts/s | 580.2s elapsed   
  13.8K rollouts | best: -2.41T | avg: -62.1T | 24 rollouts/s | 581.1s elapsed   
  13.8K rollouts | best: -2.41T | avg: -62.1T | 24 rollouts/s | 581.9s elapsed   
  13.8K rollouts | best: -2.41T | avg: -62.2T | 24 rollouts/s | 582.8s elapsed   
  13.8K rollouts | best: -2.41T | avg: -62.2T | 24 rollouts/s | 583.6s elapsed   
  13.8K rollouts | best: -2.41T | avg: -62.2T | 24 rollouts/s | 584.5s elapsed   
  13.9K rollouts | best: -2.41T | avg: -62.3T | 24 rollouts/s | 585.3s elapsed   
  13.9K rollouts | best: -2.41T | avg: -62.3T | 24 rollouts/s | 586.2s elapsed   
  13.9K rollouts | best: -2.41T | avg: -62.3T | 24 rollouts/s | 587.0s elapsed   
  13.9K rollouts | best: -2.41T | avg: -62.4T | 24 rollouts/s | 587.9s elapsed   
  13.9K rollouts | best: -2.41T | avg: -62.4T | 24 rollouts/s | 588.7s elapsed   
  14.0K rollouts | best: -2.41T | avg: -62.4T | 24 rollouts/s | 589.6s elapsed   
  14.0K rollouts | best: -2.41T | avg: -62.5T | 24 rollouts/s | 590.4s elapsed   
  14.0K rollouts | best: -2.41T | avg: -62.5T | 24 rollouts/s | 591.3s elapsed   
  14.0K rollouts | best: -2.41T | avg: -62.6T | 24 rollouts/s | 592.2s elapsed   
  14.1K rollouts | best: -2.41T | avg: -62.6T | 24 rollouts/s | 593.0s elapsed   
  14.1K rollouts | best: -2.41T | avg: -62.6T | 24 rollouts/s | 593.8s elapsed   
  14.1K rollouts | best: -2.41T | avg: -62.7T | 24 rollouts/s | 594.7s elapsed   
  14.1K rollouts | best: -2.41T | avg: -62.7T | 24 rollouts/s | 595.5s elapsed   
  14.1K rollouts | best: -2.41T | avg: -62.7T | 24 rollouts/s | 596.4s elapsed   
  14.2K rollouts | best: -2.41T | avg: -62.8T | 24 rollouts/s | 597.2s elapsed   
  14.2K rollouts | best: -2.41T | avg: -62.8T | 24 rollouts/s | 598.1s elapsed   
  14.2K rollouts | best: -2.41T | avg: -62.8T | 24 rollouts/s | 598.9s elapsed   
  14.2K rollouts | best: -2.41T | avg: -62.9T | 24 rollouts/s | 599.8s elapsed   
  14.2K rollouts | best: -2.41T | avg: -62.9T | 24 rollouts/s | 600.6s elapsed   
  14.2K rollouts | best: -2.41T | avg: -62.9T | 24 rollouts/s | 601.5s elapsed   
  14.3K rollouts | best: -2.41T | avg: -63.0T | 24 rollouts/s | 602.3s elapsed   
  14.3K rollouts | best: -2.41T | avg: -63.0T | 24 rollouts/s | 603.2s elapsed   
  14.3K rollouts | best: -2.41T | avg: -63.0T | 24 rollouts/s | 604.1s elapsed   
  14.3K rollouts | best: -2.41T | avg: -63.1T | 24 rollouts/s | 604.9s elapsed   
  14.3K rollouts | best: -2.41T | avg: -63.1T | 24 rollouts/s | 605.8s elapsed   
  14.4K rollouts | best: -2.41T | avg: -63.1T | 24 rollouts/s | 606.6s elapsed   
  14.4K rollouts | best: -2.41T | avg: -63.2T | 24 rollouts/s | 607.5s elapsed   
  14.4K rollouts | best: -2.41T | avg: -63.2T | 24 rollouts/s | 608.3s elapsed   
  14.4K rollouts | best: -2.41T | avg: -63.2T | 24 rollouts/s | 609.2s elapsed   
  14.4K rollouts | best: -2.41T | avg: -63.3T | 24 rollouts/s | 610.0s elapsed   
  14.5K rollouts | best: -2.41T | avg: -63.3T | 24 rollouts/s | 610.9s elapsed   
  14.5K rollouts | best: -2.41T | avg: -63.4T | 24 rollouts/s | 611.7s elapsed   
  14.5K rollouts | best: -2.41T | avg: -63.4T | 24 rollouts/s | 612.6s elapsed   
  14.5K rollouts | best: -2.41T | avg: -63.4T | 24 rollouts/s | 613.5s elapsed   
  14.6K rollouts | best: -2.41T | avg: -63.5T | 24 rollouts/s | 614.3s elapsed   
  14.6K rollouts | best: -2.41T | avg: -63.5T | 24 rollouts/s | 615.2s elapsed   
  14.6K rollouts | best: -2.41T | avg: -63.5T | 24 rollouts/s | 616.0s elapsed   
  14.6K rollouts | best: -2.41T | avg: -63.6T | 24 rollouts/s | 616.9s elapsed   
  14.6K rollouts | best: -2.41T | avg: -63.6T | 24 rollouts/s | 617.7s elapsed   
  14.7K rollouts | best: -2.41T | avg: -63.6T | 24 rollouts/s | 618.6s elapsed   
  14.7K rollouts | best: -2.41T | avg: -63.7T | 24 rollouts/s | 619.4s elapsed   
  14.7K rollouts | best: -2.41T | avg: -63.7T | 24 rollouts/s | 620.3s elapsed   
  14.7K rollouts | best: -2.41T | avg: -63.8T | 24 rollouts/s | 621.1s elapsed   
  14.7K rollouts | best: -2.41T | avg: -63.8T | 24 rollouts/s | 622.0s elapsed   
  14.8K rollouts | best: -2.41T | avg: -63.8T | 24 rollouts/s | 622.8s elapsed   
  14.8K rollouts | best: -2.41T | avg: -63.9T | 24 rollouts/s | 623.7s elapsed   
  14.8K rollouts | best: -2.41T | avg: -63.9T | 24 rollouts/s | 624.5s elapsed   
  14.8K rollouts | best: -2.41T | avg: -63.9T | 24 rollouts/s | 625.4s elapsed   
  14.8K rollouts | best: -2.41T | avg: -64.0T | 24 rollouts/s | 626.2s elapsed   
  14.8K rollouts | best: -2.41T | avg: -64.0T | 24 rollouts/s | 627.1s elapsed   
  14.9K rollouts | best: -2.41T | avg: -64.0T | 24 rollouts/s | 627.9s elapsed   
  14.9K rollouts | best: -2.41T | avg: -64.1T | 24 rollouts/s | 628.8s elapsed   
  14.9K rollouts | best: -2.41T | avg: -64.1T | 24 rollouts/s | 629.6s elapsed   
  14.9K rollouts | best: -2.41T | avg: -64.2T | 24 rollouts/s | 630.5s elapsed   
  14.9K rollouts | best: -2.41T | avg: -64.2T | 24 rollouts/s | 631.3s elapsed   
  15.0K rollouts | best: -2.41T | avg: -64.2T | 24 rollouts/s | 632.2s elapsed   
  15.0K rollouts | best: -2.41T | avg: -64.3T | 24 rollouts/s | 633.0s elapsed   
  15.0K rollouts | best: -2.41T | avg: -64.3T | 24 rollouts/s | 633.9s elapsed   
  15.0K rollouts | best: -2.41T | avg: -64.3T | 24 rollouts/s | 634.7s elapsed   
  15.1K rollouts | best: -2.41T | avg: -64.4T | 24 rollouts/s | 635.6s elapsed   
  15.1K rollouts | best: -2.41T | avg: -64.4T | 24 rollouts/s | 636.4s elapsed   
  15.1K rollouts | best: -2.41T | avg: -64.5T | 24 rollouts/s | 637.3s elapsed   
  15.1K rollouts | best: -2.41T | avg: -64.5T | 24 rollouts/s | 638.1s elapsed   
  15.1K rollouts | best: -2.41T | avg: -64.5T | 24 rollouts/s | 639.0s elapsed   
  15.2K rollouts | best: -2.41T | avg: -64.6T | 24 rollouts/s | 639.8s elapsed   
  15.2K rollouts | best: -2.41T | avg: -64.6T | 24 rollouts/s | 640.7s elapsed   
  15.2K rollouts | best: -2.41T | avg: -64.6T | 24 rollouts/s | 641.5s elapsed   
  15.2K rollouts | best: -2.41T | avg: -64.7T | 24 rollouts/s | 642.4s elapsed   
  15.2K rollouts | best: -2.41T | avg: -64.7T | 24 rollouts/s | 643.2s elapsed   
  15.2K rollouts | best: -2.41T | avg: -64.8T | 24 rollouts/s | 644.1s elapsed   
  15.3K rollouts | best: -2.41T | avg: -64.8T | 24 rollouts/s | 644.9s elapsed   
  15.3K rollouts | best: -2.41T | avg: -64.8T | 24 rollouts/s | 645.8s elapsed   
  15.3K rollouts | best: -2.41T | avg: -64.9T | 24 rollouts/s | 646.6s elapsed   
  15.3K rollouts | best: -2.41T | avg: -64.9T | 24 rollouts/s | 647.5s elapsed   
  15.3K rollouts | best: -2.41T | avg: -65.0T | 24 rollouts/s | 648.3s elapsed   
  15.4K rollouts | best: -2.41T | avg: -65.0T | 24 rollouts/s | 649.2s elapsed   
  15.4K rollouts | best: -2.41T | avg: -65.0T | 24 rollouts/s | 650.0s elapsed   
  15.4K rollouts | best: -2.41T | avg: -65.1T | 24 rollouts/s | 650.9s elapsed   
  15.4K rollouts | best: -2.41T | avg: -65.1T | 24 rollouts/s | 651.7s elapsed   
  15.4K rollouts | best: -2.41T | avg: -65.2T | 24 rollouts/s | 652.6s elapsed   
  15.5K rollouts | best: -2.41T | avg: -65.2T | 24 rollouts/s | 653.5s elapsed   
  15.5K rollouts | best: -2.41T | avg: -65.2T | 24 rollouts/s | 654.3s elapsed   
  15.5K rollouts | best: -2.41T | avg: -65.3T | 24 rollouts/s | 655.2s elapsed   
  15.5K rollouts | best: -2.41T | avg: -65.3T | 24 rollouts/s | 656.0s elapsed   
  15.6K rollouts | best: -2.41T | avg: -65.3T | 24 rollouts/s | 656.8s elapsed   
  15.6K rollouts | best: -2.41T | avg: -65.4T | 24 rollouts/s | 657.7s elapsed   
  15.6K rollouts | best: -2.41T | avg: -65.4T | 24 rollouts/s | 658.5s elapsed   
  15.6K rollouts | best: -2.41T | avg: -65.5T | 24 rollouts/s | 659.4s elapsed   
  15.6K rollouts | best: -2.41T | avg: -65.5T | 24 rollouts/s | 660.2s elapsed   
  15.7K rollouts | best: -2.41T | avg: -65.5T | 24 rollouts/s | 661.1s elapsed   
  15.7K rollouts | best: -2.41T | avg: -65.6T | 24 rollouts/s | 661.9s elapsed   
  15.7K rollouts | best: -2.41T | avg: -65.6T | 24 rollouts/s | 662.8s elapsed   
  15.7K rollouts | best: -2.41T | avg: -65.6T | 24 rollouts/s | 663.6s elapsed   
  15.7K rollouts | best: -2.41T | avg: -65.7T | 24 rollouts/s | 664.5s elapsed   
  15.8K rollouts | best: -2.41T | avg: -65.7T | 24 rollouts/s | 665.3s elapsed   
  15.8K rollouts | best: -2.41T | avg: -65.8T | 24 rollouts/s | 666.2s elapsed   
  15.8K rollouts | best: -2.41T | avg: -65.8T | 24 rollouts/s | 667.1s elapsed   
  15.8K rollouts | best: -2.41T | avg: -65.8T | 24 rollouts/s | 667.9s elapsed   
  15.8K rollouts | best: -2.41T | avg: -65.9T | 24 rollouts/s | 668.7s elapsed   
  15.8K rollouts | best: -2.41T | avg: -65.9T | 24 rollouts/s | 669.6s elapsed   
  15.9K rollouts | best: -2.41T | avg: -65.9T | 24 rollouts/s | 670.4s elapsed   
  15.9K rollouts | best: -2.41T | avg: -66.0T | 24 rollouts/s | 671.3s elapsed   
  15.9K rollouts | best: -2.41T | avg: -66.0T | 24 rollouts/s | 672.1s elapsed   
  15.9K rollouts | best: -2.41T | avg: -66.0T | 24 rollouts/s | 673.0s elapsed   
  15.9K rollouts | best: -2.41T | avg: -66.1T | 24 rollouts/s | 673.9s elapsed   
  16.0K rollouts | best: -2.41T | avg: -66.1T | 24 rollouts/s | 674.7s elapsed   
  16.0K rollouts | best: -2.41T | avg: -66.2T | 24 rollouts/s | 675.6s elapsed   
  16.0K rollouts | best: -2.41T | avg: -66.2T | 24 rollouts/s | 676.5s elapsed   
  16.0K rollouts | best: -2.41T | avg: -66.2T | 24 rollouts/s | 677.4s elapsed   
  16.1K rollouts | best: -2.41T | avg: -66.3T | 24 rollouts/s | 678.2s elapsed   
  16.1K rollouts | best: -2.41T | avg: -66.3T | 24 rollouts/s | 679.1s elapsed   
  16.1K rollouts | best: -2.41T | avg: -66.3T | 24 rollouts/s | 680.0s elapsed   
  16.1K rollouts | best: -2.41T | avg: -66.4T | 24 rollouts/s | 680.8s elapsed   
  16.1K rollouts | best: -2.41T | avg: -66.4T | 24 rollouts/s | 681.7s elapsed   
  16.1K rollouts | best: -2.41T | avg: -66.5T | 24 rollouts/s | 682.6s elapsed   
  16.2K rollouts | best: -2.41T | avg: -66.5T | 24 rollouts/s | 683.4s elapsed   
  16.2K rollouts | best: -2.41T | avg: -66.5T | 24 rollouts/s | 684.3s elapsed   
  16.2K rollouts | best: -2.41T | avg: -66.6T | 24 rollouts/s | 685.2s elapsed   
  16.2K rollouts | best: -2.41T | avg: -66.6T | 24 rollouts/s | 686.0s elapsed   
  16.2K rollouts | best: -2.41T | avg: -66.6T | 24 rollouts/s | 686.9s elapsed   
  16.3K rollouts | best: -2.41T | avg: -66.7T | 24 rollouts/s | 687.8s elapsed   
  16.3K rollouts | best: -2.41T | avg: -66.7T | 24 rollouts/s | 688.7s elapsed   
  16.3K rollouts | best: -2.41T | avg: -66.7T | 24 rollouts/s | 689.5s elapsed   
  16.3K rollouts | best: -2.41T | avg: -66.7T | 24 rollouts/s | 690.4s elapsed   
  16.4K rollouts | best: -2.41T | avg: -66.8T | 24 rollouts/s | 691.2s elapsed   
  16.4K rollouts | best: -2.41T | avg: -66.8T | 24 rollouts/s | 692.1s elapsed   
  16.4K rollouts | best: -2.41T | avg: -66.8T | 24 rollouts/s | 692.9s elapsed   
  16.4K rollouts | best: -2.41T | avg: -66.9T | 24 rollouts/s | 693.8s elapsed   
  16.4K rollouts | best: -2.41T | avg: -66.9T | 24 rollouts/s | 694.6s elapsed   
  16.4K rollouts | best: -2.41T | avg: -66.9T | 24 rollouts/s | 695.5s elapsed   
  16.5K rollouts | best: -2.41T | avg: -67.0T | 24 rollouts/s | 696.3s elapsed   
  16.5K rollouts | best: -2.41T | avg: -67.0T | 24 rollouts/s | 697.2s elapsed   
  16.5K rollouts | best: -2.41T | avg: -67.0T | 24 rollouts/s | 698.0s elapsed   
  16.5K rollouts | best: -2.41T | avg: -67.1T | 24 rollouts/s | 698.9s elapsed   
  16.6K rollouts | best: -2.41T | avg: -67.1T | 24 rollouts/s | 699.8s elapsed   
  16.6K rollouts | best: -2.41T | avg: -67.1T | 24 rollouts/s | 700.6s elapsed   
  16.6K rollouts | best: -2.41T | avg: -67.2T | 24 rollouts/s | 701.5s elapsed   
  16.6K rollouts | best: -2.41T | avg: -67.2T | 24 rollouts/s | 702.3s elapsed   
  16.6K rollouts | best: -2.41T | avg: -67.2T | 24 rollouts/s | 703.2s elapsed   
  16.6K rollouts | best: -2.41T | avg: -67.3T | 24 rollouts/s | 704.0s elapsed   
  16.7K rollouts | best: -2.41T | avg: -67.3T | 24 rollouts/s | 704.9s elapsed   
  16.7K rollouts | best: -2.41T | avg: -67.3T | 24 rollouts/s | 705.7s elapsed   
  16.7K rollouts | best: -2.41T | avg: -67.4T | 24 rollouts/s | 706.6s elapsed   
  16.7K rollouts | best: -2.41T | avg: -67.4T | 24 rollouts/s | 707.4s elapsed   
  16.8K rollouts | best: -2.41T | avg: -67.4T | 24 rollouts/s | 708.3s elapsed   
  16.8K rollouts | best: -2.41T | avg: -67.4T | 24 rollouts/s | 709.1s elapsed   
  16.8K rollouts | best: -2.41T | avg: -67.5T | 24 rollouts/s | 710.0s elapsed   
  16.8K rollouts | best: -2.41T | avg: -67.5T | 24 rollouts/s | 710.8s elapsed   
  16.8K rollouts | best: -2.41T | avg: -67.5T | 24 rollouts/s | 711.7s elapsed   
  16.9K rollouts | best: -2.41T | avg: -67.6T | 24 rollouts/s | 712.5s elapsed   
  16.9K rollouts | best: -2.41T | avg: -67.6T | 24 rollouts/s | 713.4s elapsed   
  16.9K rollouts | best: -2.41T | avg: -67.6T | 24 rollouts/s | 714.2s elapsed   
  16.9K rollouts | best: -2.41T | avg: -67.6T | 24 rollouts/s | 715.1s elapsed   
  16.9K rollouts | best: -2.41T | avg: -67.7T | 24 rollouts/s | 715.9s elapsed   
  16.9K rollouts | best: -2.41T | avg: -67.7T | 24 rollouts/s | 716.8s elapsed   
  17.0K rollouts | best: -2.41T | avg: -67.7T | 24 rollouts/s | 717.6s elapsed   
  17.0K rollouts | best: -2.41T | avg: -67.7T | 24 rollouts/s | 718.5s elapsed   
  17.0K rollouts | best: -2.41T | avg: -67.8T | 24 rollouts/s | 719.3s elapsed   
  17.0K rollouts | best: -2.41T | avg: -67.8T | 24 rollouts/s | 720.2s elapsed   
  17.1K rollouts | best: -2.41T | avg: -67.8T | 24 rollouts/s | 721.0s elapsed   
  17.1K rollouts | best: -2.41T | avg: -67.9T | 24 rollouts/s | 721.9s elapsed   
  17.1K rollouts | best: -2.41T | avg: -67.9T | 24 rollouts/s | 722.8s elapsed   
  17.1K rollouts | best: -2.41T | avg: -67.9T | 24 rollouts/s | 723.6s elapsed   
  17.1K rollouts | best: -2.41T | avg: -67.9T | 24 rollouts/s | 724.4s elapsed   
  17.1K rollouts | best: -2.41T | avg: -68.0T | 24 rollouts/s | 725.3s elapsed   
  17.2K rollouts | best: -2.41T | avg: -68.0T | 24 rollouts/s | 726.2s elapsed   
  17.2K rollouts | best: -2.41T | avg: -68.0T | 24 rollouts/s | 727.0s elapsed   
  17.2K rollouts | best: -2.41T | avg: -68.1T | 24 rollouts/s | 727.9s elapsed   
  17.2K rollouts | best: -2.41T | avg: -68.1T | 24 rollouts/s | 728.7s elapsed   
  17.2K rollouts | best: -2.41T | avg: -68.1T | 24 rollouts/s | 729.6s elapsed   
  17.3K rollouts | best: -2.41T | avg: -68.1T | 24 rollouts/s | 730.4s elapsed   
  17.3K rollouts | best: -2.41T | avg: -68.2T | 24 rollouts/s | 731.3s elapsed   
  17.3K rollouts | best: -2.41T | avg: -68.2T | 24 rollouts/s | 732.1s elapsed   
  17.3K rollouts | best: -2.41T | avg: -68.2T | 24 rollouts/s | 733.0s elapsed   
  17.4K rollouts | best: -2.41T | avg: -68.2T | 24 rollouts/s | 733.8s elapsed   
  17.4K rollouts | best: -2.41T | avg: -68.3T | 24 rollouts/s | 734.7s elapsed   
  17.4K rollouts | best: -2.41T | avg: -68.3T | 24 rollouts/s | 735.5s elapsed   
  17.4K rollouts | best: -2.41T | avg: -68.3T | 24 rollouts/s | 736.4s elapsed   
  17.4K rollouts | best: -2.41T | avg: -68.4T | 24 rollouts/s | 737.2s elapsed   
  17.4K rollouts | best: -2.41T | avg: -68.4T | 24 rollouts/s | 738.1s elapsed   
  17.5K rollouts | best: -2.41T | avg: -68.4T | 24 rollouts/s | 738.9s elapsed   
  17.5K rollouts | best: -2.41T | avg: -68.4T | 24 rollouts/s | 739.8s elapsed   
  17.5K rollouts | best: -2.41T | avg: -68.5T | 24 rollouts/s | 740.6s elapsed   
  17.5K rollouts | best: -2.41T | avg: -68.5T | 24 rollouts/s | 741.5s elapsed   
  17.6K rollouts | best: -2.41T | avg: -68.5T | 24 rollouts/s | 742.3s elapsed   
  17.6K rollouts | best: -2.41T | avg: -68.6T | 24 rollouts/s | 743.2s elapsed   
  17.6K rollouts | best: -2.41T | avg: -68.6T | 24 rollouts/s | 744.0s elapsed   
  17.6K rollouts | best: -2.41T | avg: -68.6T | 24 rollouts/s | 744.9s elapsed   
  17.6K rollouts | best: -2.41T | avg: -68.7T | 24 rollouts/s | 745.7s elapsed   
  17.6K rollouts | best: -2.41T | avg: -68.7T | 24 rollouts/s | 746.6s elapsed   
  17.7K rollouts | best: -2.41T | avg: -68.7T | 24 rollouts/s | 747.4s elapsed   
  17.7K rollouts | best: -2.41T | avg: -68.8T | 24 rollouts/s | 748.3s elapsed   
  17.7K rollouts | best: -2.41T | avg: -68.8T | 24 rollouts/s | 749.1s elapsed   
  17.7K rollouts | best: -2.41T | avg: -68.8T | 24 rollouts/s | 750.0s elapsed   
  17.8K rollouts | best: -2.41T | avg: -68.9T | 24 rollouts/s | 750.8s elapsed   
  17.8K rollouts | best: -2.41T | avg: -68.9T | 24 rollouts/s | 751.7s elapsed   
  17.8K rollouts | best: -2.41T | avg: -68.9T | 24 rollouts/s | 752.5s elapsed   
  17.8K rollouts | best: -2.41T | avg: -69.0T | 24 rollouts/s | 753.4s elapsed   
  17.8K rollouts | best: -2.41T | avg: -69.0T | 24 rollouts/s | 754.2s elapsed   
  17.9K rollouts | best: -2.41T | avg: -69.0T | 24 rollouts/s | 755.1s elapsed   
  17.9K rollouts | best: -2.41T | avg: -69.0T | 24 rollouts/s | 756.0s elapsed   
  17.9K rollouts | best: -2.41T | avg: -69.1T | 24 rollouts/s | 756.8s elapsed   
  17.9K rollouts | best: -2.41T | avg: -69.1T | 24 rollouts/s | 757.7s elapsed   
  17.9K rollouts | best: -2.41T | avg: -69.1T | 24 rollouts/s | 758.6s elapsed   
  17.9K rollouts | best: -2.41T | avg: -69.2T | 24 rollouts/s | 759.4s elapsed   
  18.0K rollouts | best: -2.41T | avg: -69.2T | 24 rollouts/s | 760.3s elapsed   
